score mode 0 ====================================
18973; 14644; 14703; 6289; 14674; 14673; 9533
18923; 14571; 14776; 6143; 14673; 14674; 16881
18880; 14615; 14732; 6287; 14674; 14673; 12292
18860; 14647; 14700; 5871; 14674; 14673; 15577
18855; 14672; 14675; 6573; 14673; 14674; 9656
18955; 14647; 14700; 6149; 14673; 14674; 13081
18890; 14723; 14624; 6692; 14673; 14674; 13755
18930; 14949; 14398; 5321; 14673; 14674; 13602
18863; 14811; 14536; 5954; 14674; 14673; 11399
19014; 14722; 14625; 6591; 14674; 14673; 13568
18950; 14533; 14814; 6152; 14673; 14674; 15352
score mode 1 ====================================
18864; 14685; 14662; 5772; 14673; 14674; 11862
18967; 14553; 14794; 6225; 14674; 14673; 13165
18890; 14675; 14672; 6385; 14674; 14673; 13250
18904; 14777; 14570; 5932; 14673; 14674; 11298
18743; 14760; 14587; 5519; 14674; 14673; 9620
18830; 14668; 14679; 6145; 14674; 14673; 12332
18817; 14843; 14504; 6601; 14673; 14674; 15198
18820; 14544; 14803; 6208; 14673; 14674; 10270
18949; 14695; 14652; 6044; 14674; 14673; 15082
18830; 14840; 14507; 6093; 14674; 14673; 10642
18940; 14640; 14707; 6081; 14673; 14674; 11409
18915; 14730; 14617; 6555; 14674; 14673; 15969
18839; 14614; 14733; 6399; 14674; 14673; 10223
18939; 14751; 14596; 6380; 14674; 14673; 12607
18817; 14650; 14697; 5565; 14673; 14674; 14695
18967; 14527; 14820; 5821; 14674; 14673; 12660
18870; 14649; 14698; 6481; 14673; 14674; 15732
19003; 14727; 14620; 5935; 14673; 14674; 9772
18861; 14624; 14723; 6103; 14674; 14673; 12290
18760; 14537; 14810; 6265; 14673; 14674; 12410
18899; 14560; 14787; 6088; 14674; 14673; 9272
19030; 14621; 14726; 5742; 14673; 14674; 20194
18928; 14703; 14644; 6219; 14674; 14673; 14725
19031; 14568; 14779; 6449; 14673; 14674; 15841
18852; 14739; 14608; 6223; 14673; 14674; 9190
18917; 14795; 14552; 6228; 14674; 14673; 10948
18923; 14684; 14663; 6191; 14673; 14674; 12988
18790; 14570; 14777; 6359; 14674; 14673; 10221
18940; 14669; 14678; 6572; 14674; 14673; 11969
18877; 14637; 14710; 6437; 14673; 14674; 12705
18890; 14787; 14560; 5916; 14673; 14674; 11312
18738; 14597; 14750; 6107; 14674; 14673; 19903
18904; 14676; 14671; 6597; 14673; 14674; 12699
18814; 14796; 14551; 6015; 14673; 14674; 12837
18870; 14511; 14836; 5948; 14674; 14673; 12924
18857; 14565; 14782; 5908; 14673; 14674; 9758
19000; 14569; 14778; 6561; 14673; 14674; 11326
18998; 14607; 14740; 5898; 14673; 14674; 9845
18896; 14744; 14603; 6008; 14673; 14674; 13590
19009; 14749; 14598; 6120; 14673; 14674; 15316
18889; 14704; 14643; 5917; 14674; 14673; 23112
18861; 14757; 14590; 5919; 14673; 14674; 8290
18890; 14647; 14700; 5630; 14673; 14674; 8809
18852; 14592; 14755; 6211; 14673; 14674; 15646
18822; 14688; 14659; 6330; 14673; 14674; 13270
18947; 14697; 14650; 5467; 14673; 14674; 12285
18814; 14572; 14775; 5699; 14674; 14673; 11747
18915; 14671; 14676; 5978; 14674; 14673; 9833
18980; 14688; 14659; 6367; 14673; 14674; 11772
19011; 14690; 14657; 6302; 14674; 14673; 13403
18891; 14813; 14534; 6262; 14674; 14673; 14575
18954; 14499; 14848; 6583; 14674; 14673; 14366
18965; 14647; 14700; 6492; 14674; 14673; 11851
18995; 14655; 14692; 6032; 14673; 14674; 12208
18831; 14723; 14624; 6342; 14674; 14673; 12514
18768; 14672; 14675; 6161; 14673; 14674; 12909
19016; 14680; 14667; 6072; 14674; 14673; 16100
19026; 14628; 14719; 5907; 14674; 14673; 6259
18918; 14608; 14739; 6530; 14674; 14673; 10486
18960; 14613; 14734; 5581; 14673; 14674; 8953
18830; 14504; 14843; 6274; 14674; 14673; 10120
18779; 14552; 14795; 6054; 14674; 14673; 6992
18919; 14562; 14785; 6263; 14674; 14673; 13075
18823; 14707; 14640; 6179; 14673; 14674; 14048
18803; 14754; 14593; 6110; 14674; 14673; 13877
18897; 14664; 14683; 5702; 14673; 14674; 9707
18974; 14721; 14626; 6394; 14674; 14673; 14884
18902; 14823; 14524; 6598; 14674; 14673; 11958
18947; 14704; 14643; 5741; 14673; 14674; 10322
18783; 14729; 14618; 6525; 14674; 14673; 16856
18835; 14605; 14742; 6348; 14673; 14674; 13188
18915; 14849; 14498; 6500; 14673; 14674; 7939
19030; 14582; 14765; 5940; 14673; 14674; 1210
